click_time,ip,app,channel,device,os,fraud
43046.07,23871,3,480,1,27,TRUE
43046.07,107708,3,137,1,22,TRUE
43046.07,75419,2,219,1,13,TRUE
43046.07,39515,2,469,1,37,TRUE
43046.07,202420,12,265,1,19,TRUE
43046.07,187964,23,153,1,11,TRUE
43046.07,74987,8,145,2,25,TRUE
43046.07,86831,14,371,1,19,TRUE
43046.07,99251,1,125,1,8,TRUE
43046.07,206792,8,259,1,12,TRUE
43046.07,99437,2,212,1,13,TRUE
43046.07,47264,18,107,1,1,TRUE
43046.07,5621,12,178,1,28,TRUE
43046.07,113711,18,439,1,17,TRUE
43046.07,107364,2,236,1,13,TRUE
43046.07,114220,18,107,1,49,TRUE
43046.07,92594,3,371,1,17,TRUE
43046.07,193035,3,452,1,19,TRUE
43046.07,43899,23,153,1,19,TRUE
43046.07,108323,15,111,1,13,TRUE
43046.07,182802,9,442,2,16,TRUE
43046.07,16506,18,439,1,19,TRUE
43046.07,128195,13,477,1,13,TRUE
43046.07,34691,15,386,1,13,TRUE
43046.07,203048,21,128,2,13,TRUE
43046.07,197965,12,409,1,19,TRUE
43046.07,130921,2,237,1,35,TRUE
43046.07,91031,14,439,1,19,TRUE
43046.07,60546,15,412,1,19,TRUE
43046.07,105560,14,401,1,3,TRUE
43046.07,32599,3,379,1,13,TRUE
43046.07,139759,12,259,1,22,TRUE
43046.07,17235,2,237,1,10,TRUE
43046.07,84896,3,280,1,47,TRUE
43046.07,7502,12,265,2,19,TRUE
43046.07,133825,18,107,1,19,TRUE
43046.07,7595,3,424,1,13,TRUE
43046.07,22387,3,19,1,13,TRUE
43046.07,31090,3,280,1,13,TRUE
43046.07,68180,64,459,1,13,TRUE
43046.07,157074,15,386,1,13,TRUE
43046.07,71838,12,219,1,19,TRUE
43046.07,119804,18,439,1,1,TRUE
43046.07,92712,21,128,2,19,TRUE
43046.07,100838,3,280,1,19,TRUE
43046.07,28780,18,134,1,19,TRUE
43046.07,199509,3,409,1,17,TRUE
43046.07,86131,12,245,1,23,TRUE
43046.07,19833,3,489,1,13,TRUE
43046.07,8230,14,379,1,19,TRUE
43046.07,12788,9,334,1,9,TRUE
43046.07,135616,2,435,1,13,TRUE
43046.07,14230,3,489,1,17,TRUE
43046.07,191961,9,244,1,28,TRUE
43046.07,63790,2,477,1,42,TRUE
43046.07,11905,2,237,1,17,TRUE
43046.07,178105,2,435,1,14,TRUE
43046.07,153486,3,489,1,11,TRUE
43046.07,154860,3,205,1,22,TRUE
43046.07,172759,18,439,1,19,TRUE
43046.07,58172,14,463,1,35,TRUE
43046.07,99836,3,371,1,40,TRUE
43046.07,22851,18,134,1,13,TRUE
43046.07,40995,3,280,1,18,TRUE
43046.07,44488,3,371,2,17,TRUE
43046.07,187434,9,215,1,19,TRUE
43046.07,99251,9,258,1,8,TRUE
43046.07,55771,12,265,1,22,TRUE
43046.07,118886,25,259,1,27,TRUE
43046.07,174009,3,280,1,13,TRUE
43046.07,118886,25,259,1,27,TRUE
43046.07,27879,23,153,1,27,TRUE
43046.07,52024,25,259,1,13,TRUE
43046.07,28099,64,459,1,15,TRUE
43046.07,59143,12,178,1,22,TRUE
43046.07,38628,15,140,1,17,TRUE
43046.07,84406,2,435,1,19,TRUE
43046.07,73933,12,178,1,13,TRUE
43046.07,88097,22,496,1,8,TRUE
43046.07,137052,2,237,1,25,TRUE
43046.07,43210,6,125,1,47,TRUE
43046.07,34067,18,134,1,25,TRUE
43046.07,191648,13,477,1,10,TRUE
43046.07,25594,2,212,1,1,TRUE
43046.07,99251,20,259,1,8,TRUE
43046.07,99251,9,442,1,8,TRUE
43046.07,43431,18,134,1,6,TRUE
43046.07,94818,2,122,1,19,TRUE
43046.07,88128,12,277,1,13,TRUE
43046.07,4554,2,219,1,19,TRUE
43046.07,108073,18,439,1,19,TRUE
43046.07,48330,3,280,1,18,TRUE
43046.07,197730,13,477,1,19,TRUE
43046.07,41087,64,459,1,20,TRUE
43046.07,78529,12,497,1,19,TRUE
43046.07,53454,3,280,1,12,TRUE
43046.07,152674,28,135,1,13,TRUE
43046.07,1204,12,265,1,10,TRUE
43046.07,43395,9,258,1,10,TRUE
43046.07,99437,12,328,1,13,TRUE
43046.07,43395,24,178,1,10,TRUE
43046.07,71687,12,178,1,13,TRUE
43046.07,4554,14,489,1,19,TRUE
43046.07,56758,14,208,1,13,TRUE
43046.07,120075,15,153,1,19,TRUE
43046.07,174712,14,489,1,32,TRUE
43046.07,38219,28,135,1,19,TRUE
43046.07,60501,15,265,1,10,TRUE
43046.07,3994,26,121,1,52,TRUE
43046.07,52900,2,469,1,13,TRUE
43046.07,35252,18,121,1,22,TRUE
43046.07,200397,1,135,1,13,TRUE
43046.07,10335,2,237,1,13,TRUE
43046.07,4554,15,386,1,19,TRUE
43046.07,164327,9,215,1,17,TRUE
43046.07,84701,208,330,1,17,TRUE
43046.07,87272,2,237,1,15,TRUE
43046.07,69485,14,360,1,19,TRUE
43046.07,22121,3,424,1,13,TRUE
43046.07,159761,2,364,1,19,TRUE
43046.07,75057,15,153,1,13,TRUE
43046.07,74987,1,134,2,25,TRUE
43046.07,30957,12,265,1,14,TRUE
43046.07,51905,12,178,1,17,TRUE
43046.07,18802,23,153,1,17,TRUE
43046.07,193394,2,219,1,25,TRUE
43046.07,104322,8,259,1,30,TRUE
43046.07,110740,2,219,1,19,TRUE
43046.07,185079,12,277,1,3,TRUE
43046.07,101278,12,205,1,28,TRUE
43046.07,113654,2,401,1,19,TRUE
43046.07,186606,14,379,1,9,TRUE
43046.07,23584,12,277,1,20,TRUE
43046.07,95603,10,377,1,19,TRUE
43046.07,180604,1,125,1,20,TRUE
43046.07,56758,12,277,1,13,TRUE
43046.07,84587,3,424,1,19,TRUE
43046.07,12548,18,376,1,19,TRUE
43046.07,15220,2,219,1,13,TRUE
43046.07,82161,28,135,1,19,TRUE
43046.07,169049,2,205,1,11,TRUE
43046.07,95006,12,205,1,18,TRUE
43046.07,11154,1,134,1,17,TRUE
43046.07,148245,12,265,1,10,TRUE
43046.07,48948,18,107,1,4,TRUE
43046.07,142285,14,371,1,47,TRUE
43046.07,105861,2,435,1,17,TRUE
43046.07,32341,2,236,1,13,TRUE
43046.07,34215,15,245,1,3,TRUE
43046.07,193793,14,463,1,18,TRUE
43046.07,16347,3,280,1,22,TRUE
43046.07,36735,12,245,1,17,TRUE
43046.07,108127,14,467,1,18,TRUE
43046.07,34215,3,211,1,3,TRUE
43046.07,36445,23,153,1,37,TRUE
43046.07,39105,15,315,1,19,TRUE
43046.07,41256,15,265,1,16,TRUE
43046.07,70396,9,334,2,19,TRUE
43046.07,199509,14,401,1,17,TRUE
43046.07,182017,2,477,1,73,TRUE
43046.07,52052,15,245,1,18,TRUE
43046.07,119222,11,319,1,12,TRUE
43046.07,39517,18,439,1,14,TRUE
43046.07,15879,12,481,1,19,TRUE
43046.07,111219,14,134,1,18,TRUE
43046.07,80705,3,280,1,13,TRUE
43046.07,54593,2,452,1,19,TRUE
43046.07,139214,15,315,1,13,TRUE
43046.07,198212,3,280,1,19,TRUE
43046.07,23871,2,219,1,27,TRUE
43046.07,7275,3,115,1,19,TRUE
43046.07,168796,9,215,1,19,TRUE
43046.07,41463,3,115,1,41,TRUE
43046.07,135720,18,107,3032,607,TRUE
43046.07,168172,18,107,1,41,TRUE
43046.07,201997,15,245,1,13,TRUE
43046.07,22454,1,153,1,22,TRUE
43046.07,6354,11,319,1,13,TRUE
43046.07,103802,8,140,1,31,TRUE
43046.07,8580,14,118,1,19,TRUE
43046.07,161814,27,153,1,13,TRUE
43046.07,148245,3,280,1,10,TRUE
43046.07,161839,18,439,1,15,TRUE
43046.07,10826,12,277,1,13,TRUE
43046.07,200440,15,153,1,53,TRUE
43046.07,16929,3,173,1,19,TRUE
43046.07,98454,12,265,1,20,TRUE
43046.07,43881,12,178,1,8,TRUE
43046.07,85065,26,121,1,19,TRUE
43046.07,48504,3,417,1,25,TRUE
43046.07,102324,3,280,1,23,TRUE
43046.07,1070,2,219,1,41,TRUE
43046.07,80332,3,280,1,37,TRUE
43046.07,201997,3,137,1,13,TRUE
43046.07,73516,27,153,1,22,TRUE
43046.07,92823,3,130,1,17,TRUE
43046.07,44335,12,328,1,22,TRUE
43046.07,133825,13,477,1,19,TRUE
43046.07,119688,12,265,1,17,TRUE
43046.07,105148,27,122,1,18,TRUE
43046.07,155605,12,277,1,13,TRUE
43046.07,99344,26,121,1,19,TRUE
43046.07,31216,18,107,1,8,TRUE
43046.07,95766,12,245,1,37,TRUE
43046.07,72144,3,371,1,16,TRUE
43046.07,7275,3,417,1,19,TRUE
43046.07,132844,29,213,1,19,TRUE
43046.07,27187,3,489,1,10,TRUE
43046.07,64341,12,174,1,20,TRUE
43046.07,179493,11,469,1,14,TRUE
43046.07,15540,26,266,1,13,TRUE
43046.07,120205,15,386,1,13,TRUE
43046.07,43633,15,265,1,17,TRUE
43046.07,89227,18,107,1,3,TRUE
43046.07,156662,2,122,1,13,TRUE
43046.07,72128,15,430,1,41,TRUE
43046.07,102427,18,121,1,17,TRUE
43046.07,154971,2,364,1,15,TRUE
43046.07,42297,15,315,1,19,TRUE
43046.07,147512,14,489,1,13,TRUE
43046.07,76343,9,445,1,10,TRUE
43046.07,99810,9,258,1,14,TRUE
43046.07,99810,12,140,1,14,TRUE
43046.07,74990,15,480,1,13,TRUE
43046.07,71137,17,280,1,13,TRUE
43046.07,90966,3,130,1,19,TRUE
43046.07,92648,6,459,1,1,TRUE
43046.07,81261,72,101,1,13,TRUE
43046.07,5314,2,122,1,19,TRUE
43046.07,62639,2,122,2,32,TRUE
43046.07,41483,3,280,1,26,TRUE
43046.07,94093,2,477,1,28,TRUE
43046.07,33712,3,280,1,13,TRUE
43046.07,164327,9,215,1,17,TRUE
43046.07,156823,26,266,1,13,TRUE
43046.07,46755,8,259,2,3,TRUE
43046.07,9227,12,259,1,22,TRUE
43046.07,59168,3,280,1,13,TRUE
43046.07,148076,18,121,1,13,TRUE
43046.07,26208,22,116,1,13,TRUE
43046.07,126630,12,140,1,13,TRUE
43046.07,59295,15,430,1,13,TRUE
43046.07,140225,14,439,1,19,TRUE
43046.07,6760,15,245,1,19,TRUE
43046.07,103802,12,140,1,31,TRUE
43046.07,55030,15,315,1,13,TRUE
43046.07,107091,3,137,2,13,TRUE
43046.07,139933,14,379,1,13,TRUE
43046.07,22012,15,245,1,19,TRUE
43046.07,69020,2,219,1,13,TRUE
43046.07,166502,12,178,1,19,TRUE
43046.07,98435,12,277,1,13,TRUE
43046.07,194402,12,124,1,6,TRUE
43046.07,108341,2,205,1,35,TRUE
43046.07,5348,12,277,1,19,TRUE
43046.07,98474,3,280,1,19,TRUE
43046.07,6760,3,130,1,19,TRUE
43046.07,110529,18,134,1,19,TRUE
43046.07,28123,3,130,1,19,TRUE
43046.07,133152,2,435,1,19,TRUE
43046.07,139933,3,480,1,13,TRUE
43046.07,4126,3,480,1,3,TRUE
43046.07,60314,2,205,2,36,TRUE
43046.07,139933,15,130,1,13,TRUE
43046.07,102690,9,258,1,22,TRUE
43046.07,32788,14,467,1,13,TRUE
43046.07,141376,8,259,1,19,TRUE
43046.07,34104,15,315,1,19,TRUE
43046.07,68804,12,259,1,53,TRUE
43046.07,222,3,489,1,22,TRUE
43046.07,14448,6,125,1,16,TRUE
43046.07,41463,25,259,1,41,TRUE
43046.07,12177,9,234,1,23,TRUE
43046.07,179776,8,145,1,15,TRUE
43046.07,141399,12,265,1,22,TRUE
43046.07,140461,2,122,1,32,TRUE
43046.07,41790,13,469,1,13,TRUE
43046.07,185282,26,121,1,19,TRUE
43046.07,37972,2,435,1,13,TRUE
43046.07,99954,10,113,1,19,TRUE
43046.07,69375,3,452,1,1,TRUE
43046.07,114761,12,265,1,19,TRUE
43046.07,102690,12,140,1,22,TRUE
43046.07,1560,2,469,1,41,TRUE
43046.07,41200,15,245,1,13,TRUE
43046.07,69399,12,259,1,16,TRUE
43046.07,62906,8,145,1,13,TRUE
43046.07,89182,12,326,1,22,TRUE
43046.07,43686,12,145,1,13,TRUE
43046.07,75540,2,435,1,10,TRUE
43046.07,14004,3,480,1,13,TRUE
43046.07,121303,12,140,1,17,TRUE
43046.07,75007,2,237,1,19,TRUE
43046.07,98363,18,439,1,6,TRUE
43046.07,67658,13,469,1,19,TRUE
43046.07,45496,9,215,1,4,TRUE
43046.07,175389,9,334,1,13,TRUE
43046.07,56430,11,122,1,13,TRUE
43046.07,94519,3,280,1,35,TRUE
43046.07,168857,3,280,1,19,TRUE
43046.07,24068,208,330,1,18,TRUE
43046.07,22337,2,212,1,13,TRUE
43046.07,211291,14,208,1,19,TRUE
43046.07,69375,15,245,1,1,TRUE
43046.07,104271,23,153,1,13,TRUE
43046.07,102690,1,178,1,22,TRUE
43046.07,69852,15,245,1,13,TRUE
43046.07,33613,18,376,1,15,TRUE
43046.07,73739,12,328,1,19,TRUE
43046.07,2160,15,140,1,13,TRUE
43046.07,95766,3,280,1,13,TRUE
43046.07,55931,27,122,1,22,TRUE
43046.07,174034,18,376,1,20,TRUE
43046.07,19023,15,130,1,16,TRUE
43046.07,175374,64,459,1,14,TRUE
43046.07,110386,3,424,1,13,TRUE
43046.07,106951,6,459,1,18,TRUE
43046.07,41666,15,3,1,25,TRUE
43046.07,6783,15,412,1,13,TRUE
43046.07,90668,3,409,1,18,TRUE
43046.07,153486,26,121,1,11,TRUE
43046.07,54533,12,145,1,13,TRUE
43046.07,115292,3,280,1,13,TRUE
43046.07,3113,12,328,1,9,TRUE
43046.07,92703,3,280,1,47,TRUE
43046.07,43855,2,237,1,19,TRUE
43046.07,84250,6,459,1,19,TRUE
43046.07,92136,12,178,1,25,TRUE
43046.07,168885,3,205,1,19,TRUE
43046.07,72222,9,232,1,16,TRUE
43046.07,156572,64,459,1,13,TRUE
43046.07,105197,2,237,1,13,TRUE
43046.07,186965,14,360,1,10,TRUE
43046.07,92673,12,245,1,13,TRUE
43046.07,103295,3,424,1,17,TRUE
43046.07,142064,2,477,1,19,TRUE
43046.07,109147,28,135,1,8,TRUE
43046.07,104791,18,107,1,6,TRUE
43046.07,51239,1,134,2,22,TRUE
43046.07,53960,2,205,1,19,TRUE
43046.07,746,14,463,1,13,TRUE
43046.07,75463,2,236,1,13,TRUE
43046.07,110143,12,178,1,13,TRUE
43046.07,39464,13,477,1,19,TRUE
43046.07,42907,28,135,1,35,TRUE
43046.07,26384,2,364,2,53,TRUE
43046.07,60422,12,277,1,13,TRUE
43046.07,112061,2,205,1,19,TRUE
43046.07,37948,9,466,1,2,TRUE
43046.07,186150,3,280,1,18,TRUE
43046.07,70770,2,237,1,43,TRUE
43046.07,18466,3,280,1,10,TRUE
43046.07,103916,3,280,1,17,TRUE
43046.07,59719,14,371,1,36,TRUE
43046.07,124976,18,107,1,19,TRUE
43046.07,99692,3,280,1,13,TRUE
43046.07,124814,21,128,1,25,TRUE
43046.07,42216,11,219,1,17,TRUE
43046.07,115265,2,236,1,19,TRUE
43046.07,179599,3,442,1,13,TRUE
43046.07,20376,3,280,1,19,TRUE
43046.07,158737,2,477,1,13,TRUE
43046.07,2732,14,463,1,53,TRUE
43046.07,103065,12,265,1,18,TRUE
43046.07,128969,6,459,1,13,TRUE
43046.07,1204,9,334,1,19,TRUE
43046.07,12177,12,259,1,23,TRUE
43046.07,89210,6,125,1,19,TRUE
43046.07,111299,3,489,1,13,TRUE
43046.07,121136,12,328,1,19,TRUE
43046.07,32599,14,439,1,13,TRUE
43046.07,18167,2,219,1,11,TRUE
43046.07,114878,12,178,1,19,TRUE
43046.07,36735,15,245,1,17,TRUE
43046.07,184398,13,477,2,17,TRUE
43046.07,7435,18,107,1,18,TRUE
43046.07,61105,12,277,1,19,TRUE
43046.07,44725,18,107,3032,607,TRUE
43046.07,132698,1,150,1,37,TRUE
43046.07,126209,15,480,1,15,TRUE
43046.07,29411,11,469,1,22,TRUE
43046.07,202531,64,459,1,18,TRUE
43046.07,42014,3,280,2,10,TRUE
43046.07,40739,26,121,1,46,TRUE
43046.07,82013,3,371,1,32,TRUE
43046.07,48518,2,237,1,16,TRUE
43046.07,27879,3,280,1,18,TRUE
43046.07,195141,3,280,1,607,TRUE
43046.07,176737,21,128,1,13,TRUE
43046.07,12148,3,409,1,66,TRUE
43046.07,22337,12,328,1,13,TRUE
43046.07,129806,3,280,1,13,TRUE
43046.07,71643,3,280,1,8,TRUE
43046.07,180981,3,205,1,13,TRUE
43046.07,43107,12,178,1,19,TRUE
43046.07,210407,11,319,1,19,TRUE
43046.07,46582,2,122,1,13,TRUE
43046.07,70840,12,277,1,13,TRUE
43046.07,105148,3,115,1,18,TRUE
43046.07,102334,2,469,1,22,TRUE
43046.07,26298,15,153,1,13,TRUE
43046.07,72323,3,489,1,37,TRUE
43046.07,59459,15,278,1,8,TRUE
43046.07,69777,12,265,1,19,TRUE
43046.07,46755,12,145,2,3,TRUE
43046.07,73516,21,128,2,9,TRUE
43046.07,151721,5,113,1,43,FALSE
43046.07,14271,2,435,1,16,TRUE
43046.07,56895,3,409,1,19,TRUE
43046.07,35155,9,244,1,25,TRUE
43046.07,48581,3,280,1,25,TRUE
43046.07,26556,15,278,1,19,TRUE
43046.07,46019,15,245,1,10,TRUE
43046.07,69198,3,280,1,13,TRUE
43046.07,10099,2,469,1,3,TRUE
43046.07,5061,8,145,1,13,TRUE
43046.07,103131,19,213,0,24,TRUE
43046.07,114235,46,347,0,0,TRUE
43046.07,28098,18,439,1,17,TRUE
43046.07,87696,3,280,1,19,TRUE
43046.07,70975,14,442,1,19,TRUE
43046.07,122906,150,110,1,16,TRUE
43046.07,76343,9,215,1,13,TRUE
43046.07,11599,18,134,1,41,TRUE
43046.07,75229,14,208,1,13,TRUE
43046.07,23859,14,439,1,13,TRUE
43046.07,81253,3,280,1,19,TRUE
43046.07,122981,12,140,1,41,TRUE
43046.07,81973,2,469,1,16,TRUE
43046.07,52052,12,245,1,18,TRUE
43046.07,46549,14,208,1,19,TRUE
43046.07,83318,2,205,1,18,TRUE
43046.07,28959,3,173,1,18,TRUE
43046.07,123788,3,280,1,19,TRUE
43046.07,163487,3,488,1,13,TRUE
43046.07,90550,14,401,1,13,TRUE
43046.07,127668,23,153,1,13,TRUE
43046.07,43649,3,280,1,19,TRUE
43046.07,6783,12,178,1,13,TRUE
43046.07,66272,11,122,1,13,TRUE
43046.07,7880,2,122,1,13,TRUE
43046.07,163487,3,115,1,13,TRUE
43046.07,107164,12,122,1,13,TRUE
43046.07,122981,9,258,1,41,TRUE
43046.07,55213,3,409,1,12,TRUE
43046.07,28012,15,245,1,13,TRUE
43046.07,19023,14,379,1,16,TRUE
43046.07,8179,15,245,1,25,TRUE
43046.07,100182,27,122,1,17,TRUE
43046.07,141376,12,145,1,19,TRUE
43046.07,81419,3,280,1,13,TRUE
43046.07,181212,3,424,1,9,TRUE
43046.07,80908,2,236,1,13,TRUE
43046.07,91040,21,128,1,13,TRUE
43046.07,89430,8,145,1,18,TRUE
43046.07,181307,2,237,1,13,TRUE
43046.07,102983,3,280,1,13,TRUE
43046.07,22116,26,121,1,19,TRUE
43046.07,17149,2,236,1,25,TRUE
43046.07,81552,15,245,1,23,TRUE
43046.07,8430,21,128,1,19,TRUE
43046.07,188573,2,122,1,13,TRUE
43046.07,38998,1,452,1,25,TRUE
43046.07,53969,3,205,1,22,TRUE
43046.07,7502,3,280,2,19,TRUE
43046.07,206766,1,377,1,8,TRUE
43046.07,101921,3,409,1,19,TRUE
43046.07,99518,3,280,1,13,TRUE
43046.07,38602,12,259,1,19,TRUE
43046.07,114719,64,459,1,16,TRUE
43046.07,5812,14,208,1,28,TRUE
43046.07,81552,3,130,1,23,TRUE
43046.07,155319,27,122,1,13,TRUE
43046.07,17149,3,280,1,25,TRUE
43046.07,128151,2,212,1,13,TRUE
43046.07,200217,3,137,1,13,TRUE
43046.07,25299,12,328,1,37,TRUE
43046.07,28012,12,245,1,13,TRUE
43046.07,68930,3,280,1,19,TRUE
43046.07,3845,3,280,1,19,TRUE
43046.07,105039,12,245,1,13,TRUE
43046.07,111743,14,401,1,19,TRUE
43046.07,59245,15,386,1,10,TRUE
43046.07,47996,8,259,1,35,TRUE
43046.07,15572,13,469,1,19,TRUE
43046.07,41256,14,442,1,16,TRUE
43046.07,60037,12,481,1,40,TRUE
43046.07,73278,151,347,0,76,TRUE
43046.07,152045,15,245,1,25,TRUE
43046.07,16535,3,424,1,19,TRUE
43046.07,121303,1,153,1,17,TRUE
43046.07,163487,3,135,1,13,TRUE
43046.07,37649,2,212,1,15,TRUE
43046.07,37649,12,328,1,15,TRUE
43046.07,96759,23,153,1,44,TRUE
43046.07,126209,14,480,1,15,TRUE
43046.07,160110,12,145,1,19,TRUE
43046.07,197935,3,280,1,22,TRUE
43046.07,114276,12,178,1,13,TRUE
43046.07,53454,3,280,1,15,TRUE
43046.07,92136,12,178,1,25,TRUE
43046.07,145202,2,122,1,17,TRUE
43046.07,71052,2,237,1,14,TRUE
43046.07,11698,13,477,1,53,TRUE
43046.07,132153,23,153,1,22,TRUE
43046.07,179776,9,134,1,15,TRUE
43046.07,80324,2,237,1,19,TRUE
43046.07,7275,25,259,1,19,TRUE
43046.07,130138,12,178,1,35,TRUE
43046.07,35495,12,205,1,13,TRUE
43046.07,52527,15,430,1,16,TRUE
43046.07,131635,15,245,1,8,TRUE
43046.07,200239,13,469,1,41,TRUE
43046.07,51905,3,280,1,17,TRUE
43046.07,13900,18,107,1,1,TRUE
43046.07,150841,9,134,1,22,TRUE
43046.07,177124,3,280,1,13,TRUE
43046.07,141399,14,401,1,27,TRUE
43046.07,129856,18,121,1,10,TRUE
43046.07,25152,14,442,1,10,TRUE
43046.07,5314,18,107,3032,607,TRUE
43046.07,32788,12,265,1,13,TRUE
43046.07,128151,12,328,1,13,TRUE
43046.07,468,3,424,1,19,TRUE
43046.07,42014,3,280,2,10,TRUE
43046.07,71448,11,319,1,6,TRUE
43046.07,90782,14,371,1,27,TRUE
43046.07,197935,15,245,1,22,TRUE
43046.07,35084,6,459,1,15,TRUE
43046.07,38326,3,280,1,19,TRUE
43046.07,204363,3,424,1,19,TRUE
43046.07,7275,25,259,1,19,TRUE
43046.07,148751,14,480,1,37,TRUE
43046.07,37140,3,280,1,15,TRUE
43046.07,63932,12,178,1,19,TRUE
43046.07,141376,20,259,1,19,TRUE
43046.07,43793,12,265,1,19,TRUE
43046.07,94105,3,379,1,19,TRUE
43046.07,141376,9,442,1,19,TRUE
43046.07,141376,24,178,1,19,TRUE
43046.07,25152,15,153,1,10,TRUE
43046.07,141376,9,258,1,19,TRUE
43046.07,98391,3,173,1,14,TRUE
43046.07,134598,18,376,1,19,TRUE
43046.07,89946,3,409,2,13,TRUE
43046.07,46755,9,258,2,3,TRUE
43046.07,68652,1,150,1,6,TRUE
43046.07,164884,14,489,1,19,TRUE
43046.07,175156,9,334,1,13,TRUE
43046.07,97903,2,401,1,9,TRUE
43046.07,7645,15,153,1,13,TRUE
43046.07,46755,1,125,2,3,TRUE
43046.07,16649,3,480,1,14,TRUE
43046.07,20893,3,442,1,35,TRUE
43046.07,41215,9,244,1,46,TRUE
43046.07,44476,23,153,1,13,TRUE
43046.07,100110,21,128,1,6,TRUE
43046.07,107244,18,107,1,1,TRUE
43046.07,34189,11,487,1,6,TRUE
43046.07,79082,14,439,1,13,TRUE
43046.07,109723,58,347,3032,607,TRUE
43046.07,92471,2,237,1,10,TRUE
43046.07,75419,14,463,1,13,TRUE
43046.07,103802,15,259,1,31,TRUE
43046.07,133783,3,280,1,13,TRUE
43046.07,41203,2,122,1,18,TRUE
43046.07,41510,27,122,1,28,TRUE
43046.07,188181,14,134,1,6,TRUE
43046.07,47168,3,280,1,13,TRUE
43046.07,22622,2,236,1,19,TRUE
43046.07,203345,5,113,1,27,FALSE
43046.07,46755,20,259,2,3,TRUE
43046.07,20820,15,245,1,19,TRUE
43046.07,18167,2,122,1,32,TRUE
43046.07,175643,3,173,1,13,TRUE
43046.07,46755,9,442,2,3,TRUE
43046.07,46755,24,178,2,3,TRUE
43046.07,20820,3,137,1,19,TRUE
43046.07,51239,8,145,2,22,TRUE
43046.07,74355,12,178,1,1,TRUE
43046.07,113262,3,280,1,13,TRUE
43046.07,11149,13,469,1,37,TRUE
43046.07,37948,15,140,1,19,TRUE
43046.07,65629,14,208,1,19,TRUE
43046.07,34725,14,401,1,22,TRUE
43046.07,29736,17,280,1,22,TRUE
43046.07,3346,12,178,1,13,TRUE
43046.07,49652,3,280,1,17,TRUE
43046.07,3346,3,280,1,13,TRUE
43046.07,123917,3,130,1,13,TRUE
43046.07,55929,12,178,2,13,TRUE
43046.07,68651,18,107,1,17,TRUE
43046.07,111186,18,107,1,14,TRUE
43046.07,119349,9,244,1,19,TRUE
43046.07,138502,14,463,1,13,TRUE
43046.07,20361,64,459,1,15,TRUE
43046.07,128400,3,409,1,22,TRUE
43046.07,22421,2,377,1,19,TRUE
43046.07,79827,8,145,1,43,TRUE
43046.07,106317,2,435,1,13,TRUE
43046.07,106774,9,232,1,12,TRUE
43046.07,96862,18,107,1,28,TRUE
43046.07,26208,3,280,1,17,TRUE
43046.07,5154,1,137,1,8,TRUE
43046.07,60546,12,481,1,19,TRUE
43046.07,76853,9,334,1,28,TRUE
43046.07,132827,20,478,1,22,TRUE
43046.07,137052,6,459,2,13,TRUE
43046.07,12938,11,481,1,13,TRUE
43046.07,41753,2,237,1,13,TRUE
43046.07,92136,3,280,1,25,TRUE
43046.07,63120,14,463,1,36,TRUE
43046.07,187731,3,280,1,13,TRUE
43046.07,167590,12,277,2,19,TRUE
43046.07,184398,13,477,2,17,TRUE
43046.07,63819,12,265,2,12,TRUE
43046.07,101401,13,477,1,8,TRUE
43046.07,44536,3,280,1,37,TRUE
43046.07,35815,2,122,1,32,TRUE
43046.07,118597,2,237,1,19,TRUE
43046.07,158896,12,265,1,13,TRUE
43046.07,116013,2,236,1,19,TRUE
43046.07,45929,3,466,1,19,TRUE
43046.07,89430,9,134,1,18,TRUE
43046.07,27307,8,140,1,32,TRUE
43046.07,126866,14,463,1,7,TRUE
43046.07,96122,23,153,1,19,TRUE
43046.07,11202,64,459,1,3,TRUE
43046.07,48504,2,258,1,25,TRUE
43046.07,105039,15,245,1,13,TRUE
43046.07,5314,12,265,1,30,TRUE
43046.07,83730,3,280,1,18,TRUE
43046.07,8580,3,280,1,19,TRUE
43046.07,160663,1,124,1,19,TRUE
43046.07,78472,18,439,1,18,TRUE
43046.07,63051,6,125,1,19,TRUE
43046.07,11154,9,134,1,17,TRUE
43046.07,194694,15,480,1,16,TRUE
43046.07,114276,2,452,1,19,TRUE
43046.07,80705,3,280,1,13,TRUE
43046.07,133108,3,480,1,8,TRUE
43046.07,15437,3,280,1,6,TRUE
43046.07,97304,18,121,1,25,TRUE
43046.07,90966,15,245,1,19,TRUE
43046.07,105475,15,3,1,19,TRUE
43046.07,28697,14,480,1,17,TRUE
43046.07,59459,15,386,1,8,TRUE
43046.07,136747,13,477,1,19,TRUE
43046.07,91165,18,107,1,43,TRUE
43046.07,61135,3,280,1,8,TRUE
43046.07,125610,21,128,1,10,TRUE
43046.07,113543,3,442,1,13,TRUE
43046.07,141376,1,125,1,19,TRUE
43046.07,22666,17,126,1,19,TRUE
43046.07,93054,3,424,1,8,TRUE
43046.07,48779,9,215,1,19,TRUE
43046.07,4126,15,130,1,3,TRUE
43046.07,34273,35,21,1,13,FALSE
43046.07,15026,1,125,1,18,TRUE
43046.07,62197,9,334,1,13,TRUE
43046.07,8314,3,137,1,19,TRUE
43046.07,26420,9,134,1,9,TRUE
43046.07,31449,19,210,0,0,TRUE
43046.07,2732,15,315,1,53,TRUE
43046.07,14966,3,280,1,13,TRUE
